review_id,review_text,rating,rating_text
en_0826223,"Didn't work for me...

Unfortunately this bag didn't work for me. The velcro straps that attach it to the rear rack were too long. If you cinched it down tight enough to be secure, the velcro parts would not align and mesh. Everything about the bag is great except that it was impossible to secure it to my bike. I had to replace it.",2,2
en_0989274,"Difficult to Fill

The backpack is great; small enough for on the go (running, walking, etc). However, the actual hydration blatter is ineffective. The opening is on the side rather than on the top, therefore you can't fill it all the way up. So it's more like 1.7L",2,2
en_0928499,"Had. to return. Didn't offer enough protection for ...

Had. to return. Didn't offer enough protection for the camera lens for my liking.",2,2
en_0973639,"Good but not reliable for long time use

Did not like the fact that one of the wires stopped working was not damaged or crimped ...just stopped working. Was used on a galaxy s8plus",2,2
en_0702858,"Great for my kids!

This has been great for my kids - they are willing to do the sprays several times a day without too much complaining. They do like a drink after to rinse it down, but it's worth it knowing the protection they are getting from using it daily.",3,3
en_0385737,"Wear them every day

They're very comfy & cute. Quality is appropriate for the price, if not better. Get them!",3,3
en_0235704,"Not Easy to Set-up for Use

It seems to be a nice product but the directions and video for getting it to balance properly is not very helpful. I have not been able to get it to balance for actual use. I would probably not buy this one again.",1,1
en_0423570,"Must have efficient air pump.

I was pleasantly surprised at how fast this pump is. Controls and display are convenient and easy to use. This pump is not as loud as some I have used. Only drawback, common on most compact units, there is a place to store away the chords, but you will never fit them back inside. Great unit, great buy.",4,4
en_0257891,"Good quality; slightly smaller than specified

Good quality; slightly smaller than specified. You should allow about 1-2 inches more or it won't fit.",3,3
en_0260196,"iPad Pro 11 inch case

Would like it to be a little more heavy material",3,3
en_0862644,"A Tool Case Needs A STRONG HANDLE

Love the case but the handle broke after only 4 months.",2,2
en_0129937,"Consider Robin Air before going this route..

Had to use adapters that was supplied with kit to install quick disconnect to hoses.. This makes in very hard to get into places.. the weight of it all kept causing lose connections... Hoses to the gage set kept coming hose .. requires more than finger tight to stay connected.. With all the hose connections , I wouldn't recommend.. Recommend using to get your on personal feeling before return date runs out..",1,1
en_0508423,"One Star

my vegetable plants did not do well in these!!",0,0
en_0855060,"Trash

Legit doesn’t work, if you’re looking a good affordable charger this isn’t it, all it does is over heat my watch and doesn’t do the one thing I want it to, time and money wasted",0,0
en_0770015,"eh

it's good but the quality of the straps is bad",1,1
en_0825516,"I liked that it was mailed immediately

I liked that it was mailed immediately. I didn't like the quality but I guess you get what you pay for.",2,2
en_0035650,"Not worth the money

Waste of money. Freezing phone while case was charging. Could see the call coming but would not answer. The QI stopped working just days aftet the return date ran out. Not worth it.",0,0
en_0638975,"Don't wear daily in water

I loved these rings. I ordered each few for mothers day gifts. Lasted several months, then tarnished and rusted. I guess if you don't wear them daily, and in water, they will last longer. I threw mines away the other day.",3,3
en_0001897,"Could've been better

I specifically looked for Lauren Layne books last night because I like her writing. I finished this early this morning, but I wanted to wait a bit before reviewing. For starters, I'm disappointed I paid $5 for this short book. This book was really about a whining 27 year old female. It's told in first person, which makes it worse for some reason. I feel like she should've developed the romance with Mark more. It boring was. It wasn't worth $5. Clearly, they'd end up together. I'm trying not to give the whole book away, but it's hard not to.",1,1
en_0521668,"Four Stars

Easy to use, stays in place with mask underneath, and easy to clean. Simple but useful!",3,3
en_0846817,"Trash!

Don't be fooled. Awful quality. Don't buy. I'm not happy with my purchase!",2,2
en_0022149,"Five Stars

the product has a good purpose",4,4
en_0134169,"Not for me,

Can't really see how this item would help I was in real need of something to work so I tried it and this did not do it, after you shove this thing up your nose it won't stay there does not fit my shape head or nose, is nothing but a plastic Box with a screen in it it has nothing whatsoever to help you breathe or not snore, I guess of you're worried about giant bugs climbing up your nose, is about the only thing I could see it being good for, Ended up getting a CPAP machine and is what I should have done a long time ago, little gimmicks don't work for real problems if you're snoring or can't sleep get it checked out, take it form me it's not worth wasting time on gimmicks to fix a problem.",1,1
en_0604099,"Jeans sweatshirt

Great fit! Arrived on time great service! I love amazon",4,4
en_0057713,"everything it was advertised to be and more

great product, easy to use, recommended!",4,4
en_0570430,"No magnesium stearate!

I realized a short time back that my supplements were actually making me sick. The ingredient linked to this conclusion is magnesium stearate found in just about every tablet in my medicine cabinet. My system couldn't handle it and it was causing me an upset stomach. I was so happy to find this liquid B-vitamin complex that has NO magnesium stearate! Give it a good shake, as the contents seem to settle, but it's so worth it to avoid that one ingredient!",3,3
en_0613441,"For small cars only

Doesn't fit our windshield. It's too short across.",1,1
en_0013159,"Didn't have it had the wrong charge cable sent with ...

Didn't have it had the wrong charge cable sent with it seller don't sent replacement charging cable can't change unless I get the correct cable.",1,1
en_0375027,"My best friend complained a lot about the fact that she ...

Wowww!!! My best friend complained a lot about the fact that she cant sleep next to her husband cause of his snoring and their relationship begun to be very sad. I persuaded him to purchase vents, he agreed because he really love her. Today she is the happiest person in the world! Recommended.",4,4
en_0528374,"You get what you pay for

The knife has no safety lock. Dangerous to use for anything other than cutting. Most of the screwdrivers are difficult to use because they don't fully extend out, resulting in poor precision and leverage. Knife was sharp, but dulled quickly after only light to moderate use. In addition, the tool itself is beginning to fall apart after only a handful of months of moderate use.",1,1
en_0712572,"Good value for the money.

Good and reliable product.",4,4
en_0000914,"Not sturdy

This would be for a kid, you could pop this box with a fingernail file.",1,1
en_0921396,"Good, not Great

The two pieces dont always close together well, sometimes there is a gap. This is due to the hinge not being shaped correctly. Also, the hook on most of them keeps falling off and as they wear it is happening more and more. I wish I could find some where the hook mechanism and hinge is all steel, like they used to be, but I have not seen any of them anymore.",2,2
en_0391513,"Power button broke after a couple uses.

Originally was impressed. Light works well & the shades are a nice touch. But the power button appeared to be stuck inside after 2-3 days. Turns out the button on the inside that makes contact with the outside button doesn’t hold up. It’s tiny. Not sure why they didn’t reinforce one of the most important parts of the unit.",0,0
en_0795196,"its good quality and really pretty

Sooo.. its good quality and really pretty..HOWEVER... It literally sheds fur EVERYWHERE!!! I would love to keep it but what the heck do you do with all the fur flying all over and leaving a ton of black fur on my shirt underneath?? Its a shame really.",1,1
en_0713983,"To small

Learn the American measurements",0,0
en_0055436,"Great quality bags!

These bags are exactly what I was hoping for. I love the variety of colors and match perfectly to some new ribbon that I purchased. They are very sturdy and quality bags. They will work perfectly for the gifts I'm giving to my fellow employees.",4,4
en_0240902,"It sucks. And not in the good way.

There were either zero suction or very very little suction. This is disturbance.",0,0
en_0794387,"Buy a regular lighter

Did not work as well as I expected, takes a while to get things lit up. Not worth the money.",1,1
en_0887051,"Four Stars

Very comfortable shoes.",3,3
en_0833543,"... brush fibers were falling out on the floor not happy with

Used the floor brush ones and brush fibers were falling out on the floor not happy with product",0,0
en_0226047,"No directions

These didn't fit the plates, even though our plates were right in the middle of the sizes mentioned in the description. They would just fall off. Also there were no directions and I couldn't figure out how to mount them. Do you need another piece of hardware, like nails? I couldn't tell.",0,0
en_0816548,"Four Stars

goes well with my outfit",3,3
en_0168379,"Does a wonderful job cooking everything a try in it

Ii would have given it a 5 star rating, but the non-stick coating is delaminating from both the upper tray and the inside bottom of the basket. This surprises me a little bit, as I’ve always hand washed and it’s never been in the dishwasher.",3,3
en_0316441,"Great replacement

Worked perfectly, couldn't believe when I lost it. Guarding it more closely. Loved prime delivery and received it while on a trip.",4,4
en_0497747,"Appear to well made

These filters fit good, and appear to be well made.",3,3
en_0698669,"Great value!

These are great for seeing my keyboard at night, or dim light! Great value, didn’t matter to me but they were all different colors which is cool! Bright lights easy to use!",4,4
en_0441570,"... editing (lots of errors in the spell check) very poor quality.

Pictures and editing (lots of errors in the spell check) very poor quality.",2,2
en_0773418,"The sizing is crap

You think when you order a 32 you might get something like a Medium. Nope. Size Small. If you’re going to advertise your product as 30, 32, 34 etc-why not just make a small a small and a medium a medium and so on and so forth. Just advertise it small and medium etc in other words...Did not expect to experience such a tight fit or see an S on the label after ordering a size 32",0,0
en_0630720,"Awesome fun

bought this to company my knock off go-pro type camera and it worked great, i'm not sure i needed all these but the options are a major plus, the travel/storage case makes organization a breeze",3,3
en_0421916,"Easy parking

This is exactly what I needed to park easily in my garage",4,4
en_0043876,"Teen daughter loved it!

This was a gift for my 16 year old daughter. She loved it!",4,4
en_0690030,"Charging issues

Left earbud NEVER charges. Every time I want to use them i have to push left earbud firmly into case for it to charge. Extremely frustrating for such an expensive product.",0,0
en_0817683,"Poor quality bass

It works but not as well as I hoped. Poor quality bass.",1,1
en_0709689,"It looks like a church dress

Its kinda cute but it looks really different from the picture. I ordered one size up and its kinda long and a Lil big. It looks like a church dress.",1,1
en_0950185,"Plastic strip needs to be cut to fit filter /tubing /cords

It works on my 10 gallon tank, but the plastic strip is useless for now! You can cut a spot around the narrow width of the plastic hood strip with a power tool for your filter and your air tubes /cords, I guess, providing you have one. I don't know if it will work or not, because the strip is kind of narrow. I have a ADF, (frog), and I'm afraid he'll get out at night through the open space in the back of the tank. I guess it's up to the individual how he /she decides to solve the problem; otherwise I would give it 5 stars.",3,3
en_0272254,"Well made.

Well made easy to assemble. Gave me the storage space I needed. Very happy.",4,4
en_0181067,"A Little Slow

This book dragged in a few places. Not as an exciting pace as other books. I put this one down several times.",2,2
en_0453655,"The only complaint is that the sheets themselves are fairly stiff and not great quality. Probably acceptable for a toddler who i

Toddler son loves his truck sheets. The only complaint is that the sheets themselves are fairly stiff and not great quality. Probably acceptable for a toddler who is potty training and likely to have accidents, but for a slightly older child, it might be worth the expense to get slightly better sheets.",3,3
en_0963383,"Here I show with photos in the bad conditions that the CDs arrived due to the poor ...

Hello, Here I show with photos in the bad conditions that the CDs arrived due to the poor packaging. The packaging must be in a box that protects the heavy transport.",3,3
en_0370855,"Nice fan pull. Pinecone design really cute!

I like the look of this fan pull. I had to add another beaded extension because I needed to reach it easier. It's a nice design.",4,4
en_0458644,"Worth the purchase

Super cute, lightweight, soft and comfy! Perfect size for my 11 year old niece. This was a Christmas gift. It did take a while to arrive. Would purchase again.",3,3
en_0193195,"Four Stars

Best earbuds ever bought!",3,3
en_0893600,"Not what was advertised.

Did not as advertised, kept loosing the signal with a S5 phone and kept reporting the unit was not in the water. returned the unit for a refund.",0,0
en_0827162,"Black marker ink writing on the sheets

There was writing in black marker ink on the sheet. (Why sell it like that?)",1,1
en_0179062,"Will probably be ordering more.

Work great and fits well.",3,3
en_0577946,"Not impressed.

Wasn’t happy with this. The product said it was 4 applications, but it was only one. Too expensive to buy again",1,1
en_0611171,"Three Stars

Good for the money, but not impressed by the quality.",2,2
en_0970243,"Good shading effect, like.

This kind of glasses is really easy to use, and UV protection, sunshade effect is good to see and clear, a very good one, I like the color. Husbands say they look good, they are cool and the price is right. I really like these glasses, and they don't make people feel too dark. It's very comfortable and clear to see people and scenery in this way.",4,4
en_0071949,"Wish the shoulder strap is adjustable...

Like the design. One thing I don’t like is the shoulder strap is not adjustable.",3,3
en_0999719,"Product seems fine. Cheaper option ships from China.

Product seems fine. It just arrived, still have to put it to use. Just wanted to comment that as of this post the cheaper version ships from China (a note that I missed at time of purchase) which took a little over 2 weeks for delivery so if you're in a rush pay a bit more for the Amazon delivered option.",3,3
en_0512312,"One Star

it is very wimpy, no good",0,0
en_0310414,"Garbage

terrible product that is not as described and the quality is very low ! Look for others from a different vendor !",1,1
en_0007347,"Excellent customer service/warranty

This item broke within a few months of purchase. It should be a one or two stars based on quality. However, I emailed the company since it’s still under warranty and I am amazed how fast their response that was. I got a replacement confirmation within 2 days of reporting this defective item. Hopefully the replacement will turn out great.",3,3
en_0549927,"It works!

It's worked on my eye bags better than the expensive brands from department stores. I am truly impressed.",4,4
en_0313661,"Good deal

Rotors are great but brakes that came with it not so great",2,2
en_0323862,"Two Stars

The right thumb does not get warm and it's way too bulky to be able to do much",1,1
en_0716522,"Saved my iPad Air and $100 to pay someone else to do it.

The first one arrived cracked but they were very quick to send me another one. It’s not the easiest repair to DIY in general but if you are patient and watch the YouTube videos - this is an excellent screen replacement - mine sat in a drawer for 6 months and now works like new.",4,4
en_0770402,"love

These allow me to use the micro-usb cables I already have and saved the expense of buying extra cables...love them",4,4
en_0627380,"Smaller than described

I was disappointed in the size of these stickers. I bought them to decorate brown paper cups for our hot cocoa bar, but they were smaller than they were described. I ended up just giving them out in party favor bags.",2,2
en_0177604,"Just what I like.

I couldn't stop reading. The kind of book that keeps you guessing. Just what I like.",4,4
en_0986702,"Wrong house

Got pic that it was delivered....not sure whos house that is...but not mine...i have a brown wood door......",0,0
en_0692847,"Pivot point doesn’t spin, not for Zumba!

They fit great and we’re comfortable, would be fine for simply walking shoes. However I bought them specifically for Zumba, specifically because of the pivot point that is supposed to allow you to spin without stressing your knees. Trust me, if that’s why you’re buying these, try Bloch dance sneakers instead! They’re the same price and they actually do spin, even if they’re a little ugly! On my wooden dance floor, these completely stuck and gave me any troubles the first time I tried them. Too bad, they were cute!",1,1
en_0517674,"We just couldn’t get into this one.

This is not a good movie and the cast is pretty bad so that doesn’t leave much to like about it. the plot and dialog are pretty lame but if you like low budget buddy movies perhaps there’s something here to like.",0,0
en_0334053,"Kills everything...and I mean EVERYTHING!

OK, so....does it kill moss? You better believe it...it kills the hell out of it. The problem is it also kills every other single living organism...plant or animal...that it comes in contact with. I, perhaps foolishly, thought this stuff would kill ONLY moss, considering it's called ""Moss Out"". So, yes, within a few hours, the moss was already turning brown. Unfortunately, so was all of the lawn at the perimeter of the patio, which is now completely dead. If I had known this was how the product would work, I would have save some time, grabbed the gasoline can from my garage, and just poured gasoline all over the back yard, and the effect would have been similar. The moss would be dead, as would everything else. Soooo...if you have moss growing on or near something that is NOT alive, then go for it...this product kicks ass. However, if you, like me, have a plant or some grass or something in your yard near your patio....just save yourself some money and light your back yard on fire. That'll kill moss too, and you won't have to wait for 2 day's shipping....",2,2
en_0189792,"Same in person as in pics.

Great for my Dr Who fandom. A bit larger than I expected but all good.",2,2
en_0832517,"Historical novel

A fascinating historical novel as only Lisa See can write. This is definitely a part of history and a part of Korea that few of us ever knew about. I am so glad hat I read this and learned about this piece of history. The characters and the culture were fascinating and the stories so well constructed.",3,3
en_0002228,"Five Stars

Nice piece at a great price",4,4
en_0954057,"Too soon to tell

I haven't finished my whole bottle yet and so far have not noticed one bit of difference, but I am going to keep at it and allow my body to get used to it before I make good or bad comments on the product.",1,1
en_0711243,"She says the fit is great and leather is supple

Bought it for the wife and she really likes it. She says the fit is great and leather is supple.",4,4
en_0236322,"They work

There just batteries for batteries there good",4,4
en_0128477,"Didn't work for me

Brought this for headaches, arthritis pain and general inflammatory pain but unfortunately didn't notice any difference at all.. disappointed after all the good reviews I read :(",1,1
en_0736451,"Never received

You have to receive it to rate it!!!",0,0
en_0790004,"Had to fabricate my own Mounting brackets

Yes it was inexpensive but I would have been happy to pay more for something that was easier to install. I spent the better part of a saturday trying to make the stock brackets work and then, after some level of frustration, throwing them out and fabricating my own. The screen quality is not very good and I lose visibility in glare. I'm not sure that a better quality unit would solve for the glare.",2,2
en_0256213,"Didn't work

I've had better. They don't stay up like they should. I keep finding myself adjusting them throughout the day. Don't like.",0,0
en_0543766,"Decent knockoff

The bag is an OK knockoff - a bit too square compared to the authentic. Of course it’s unbranded inside, but that isn’t a big deal for $80. The biggest problem and why I’m returning is that the hardware is off. It’s a bit too brassy and crooked as well - I didn’t upload a picture but you can see this same issue in all the reviewer photos. I’d give it a 5/10 for accuracy.",2,2
en_0823340,"Basic plastic mold watering can

It is what it is. Just a basic plastic mold watering can. Does the job.",2,2
en_0363956,"So far so good

This headband is a great find considering the price--it's exactly what I wanted. I will replace the center jewel with another pendant to go better with my costume. Initially, and primarily because of the other reviews, I thought mine was broken. One of the chains didn't connect to anything. However, looking at the product picture, I realized mine was in fact not broken, I just didn't know how to properly put it on. That loose chain should attach in the back with the other loose chains. It would be helpful to have a simple drawing with the packaging, and that's the only reason I'm giving it a 4. Will update if it actually breaks.",3,3
en_0500844,"Loved the shoe

Loved the shoe, but it kept rubbing my ankles while running. I wish they were a little lower around the ankle",1,1
en_0949984,"Great price!

Gave this as a gift and it was a hit with the 3 yr olds!",4,4
en_0149042,"Really cute

I saw these on wish and really liked them so I found them on here for a similiar price with faster shipping. The only downside is I couldn't order individual colors and had to order as a set of 4 when I really wanted just 2 of 1 color. It did work out though as I ended up falling more in love with some colors unexpectedly. While I am super happy with mine, product quality is inconsistent so I ordered 2 sets and settled on keeping 1 and returning the other. Some of the zippers were sewn in lopsided or fabric had wierd scrunching. pros- Smaller than expected and fits my needs better Cool little details like the lettered fabric piece, small front pocket, liner, and different fabrics Cute patterns Comes with decent keychain, but is removable from loop to make it more versatile Looks like a real backpack Decent zipper Holds a decent amount of small items for safe keeping cons- Wish I could pick styles and buy individual ones since I don't need all 4 (a pro though would be that I can give them away as a cute add on gift). Front pocket doesnt have much use and is more decorative, but is sewn so it can still be opened which is confusing. Back is not patterned and plain fabric (a pro is it still matches though) Inconsistent quality",3,3
en_0204468,"Treat giveaways

Im using as trick or treat give away s, just the right size, most work great, they have 2 watch batteries in them",4,4
en_0847266,"Five Stars

Have had so many compliments and one guy wants to buy this for his office!",4,4
en_0258498,"Bad

I have read almost all her books. This was her worse by far.. amature writing. Not worth the read .",1,1
en_0310206,"Not worth it

These aren’t worth the money. They pop off constantly and don’t provide much as far as grip goes.",1,1
en_0103751,"Thrilling - I enjoyed it.

Fast pace. Interesting characters with good descriptions. Vigilante good guys with lots of action. Some unrealistic scenes, but it is fiction. Good editing. I've now read the second book and will read more.",3,3
en_0188076,"Horrific

Not my sort of novel. I didn’t realise what type of story this was so I was unpleasantly surprised.. For some reason I thought I was picking up a romance novel. Be warned this is not at all like Outlander. DNF.",0,0
en_0092913,"Good product, just not for me.

Still hurt the hell out of my arches. I'm a medium arch. Here's a tip for people who suffer with severe arch pain in hockey skates. Put plantar fasciitis heel sponge underneath foot bed of stock insoles. This raises your heel enough to get your arch out of compression. That enabled me to wear socks with my skates.",2,2
en_0944701,"I first read this book in about 1979 and loved it. I always wanted to read it again ...

I first read this book in about 1979 and loved it. I always wanted to read it again and it took be a few years to find it. Still a good read",3,3
en_0629087,"One Star

NEVER RECEIVED THIS SHIPMENT. SAYS IT WAS DELIVERED ON A SATURDAY WHEN NO ONE IS HERE.",0,0
en_0017363,"Nice to have it on a cold day

I like it when it first arrived. The material feels really nice, soft and warm. I can use my pointer finger and thumb with my iPhone (with that metal-silk? patch). It's anti-slip as well with the silicon/gel lines on the palm side. I was kind of disappointed when I tried to text. The patch is kinda big and it's hard to type accurately. Good product overall if you only need some basic touchscreen function.",3,3
en_0144435,"Flimsy gage wire for a large crate

Currently, I own four Labs and show them and have nine other crates from other manufactures. My new car is more narrow than my old one so I bought this new crate which is more narrow than most other crates. It Warning; it is not suitable for a dog over 20 pounds!! it is cheaply made with extremely thin gage wire. My handles do not slide easily either. I won't ever use it; it is junk!!! I wish I could rate it a 0.",0,0
en_0648267,"Well made bowls with lids that almost work.

My wife asked for some stainless steel mixing bowls for Christmas. She asked for the 3 pack that Costco had for $20. I went and looked at them, and they were plain bowls. The edge on the top of the Costco bowls was a little sharp, and they had nothing on the bottom to help them from sliding. I decided to look for something different. This set is more expensive, but comes with 4 bowls with lids. It also has a grippy bottom. She loves them. The only problem we have with them is that the lid doesn't fit quite right after it is placed in the fridge. It is tight while everything is warm, but cooling them down makes the lid shrink so it is a little loose.",3,3
en_0963622,"Perfect for Disneyland and everyday!

I Love my phone case!!! I get SO MANY compliments on it!! I get asked all the time, “where did you get it?!!” People are surprised that I got it from Amazon and not from a Disney location.",4,4
en_0650565,"Light, and durable

Easy to put and durable! Very protective of the phone edges, and light. I'd but another one if needed to",4,4
en_0569119,"Five Stars

The color is awesome and the fit is great.",4,4
en_0115069,"Two Stars

I thought these were bigger.",1,1
en_0029942,"Professional quality

Bought these for my 19yr old daughter for Christmas. She loves them! Super soft and very nicely made. Professional quality",4,4
en_0641819,"It looks really good

There are challenges to assemble this item. One of the two I bought was relatively ok to put together, the other, because of unevenness of sides, was more challenging. All in all, I do like it and have received compliments on how it looks.",3,3
en_0371711,"For light-duty it is a very good flashlight. Nice and bright and can use basic ...

For light-duty it is a very good flashlight. Nice and bright and can use basic batteries. Unfortunately I bought them for work. I've dropped two of them and both of them quit as soon as they hit the ground. So definitely not as durable as I need. If you're just using them around the house or in the car very good light. If your hard on lights then I would definitely avoid these. Get the small single AA tactical lights that can use the 14500 rechargeable lithium batteries. With the lithium batteries they are extremely bright and extremely durable. I've had two for almost 3 years and drop them constantly. Even dropped one nearly 12 feet onto concrete. Never had a problem with them.",2,2
en_0185164,"Dino-mite!

We have a few of the “How do Dinosaurs...” books and my son loves them. I can’t tell you how many times I’ve read the book, said the end, just to be prompted to open it up and start all over again and again and again and again. No fuss from this momma though. They are super cute and give life lessons that my son can carry with him not to mention the beautiful illustrations that help his imagination boom.",3,3
en_0869565,"Pleased first time wood pellet grill user but there are a couple of drawbacks

If you're not ""handy"", find someone who is to help you. My friend agreed to help me and it took us about and hour and a half to assemble. There were a couple of false starts involving using the wrong screws in the wrong places. After that our only problem was that instead of sending me a front right leg and a back right leg, both legs were identical, so we would not be able to assemble the wheels. Fortunately, my friend has a center punch and a drill press, so I wasn't forced to wait for the vendor to replace the leg I needed. As far as using the grill, it did a great job smoking a pork shoulder, cooking hamburgers and brats, and cooking a rack of baby back ribs. I did not expect the mess it makes. A lot of greasy ash is left in the bottom of the chamber. (Hint: do not use your household vacuum cleaner to get the ash out.) Having only used gas and charcoal before and having spent more for this grill than any I've ever owned, I wanted to keep it in tip top shape so I've been cleaning it after every couple of uses. Gas is cleaner, although you have the drip pan to deal with and of course the cooking grate itself. The thing is with this kind of grill, you have additional devices inside the chamber. The drip shelf is meant to be wrapped (instructions said ""warp"") in aluminum file and that helps somewhat, but it still needs a little cleaning. The heat dispersion thing-a-ma-jig gets covered with ash so it needs to be cleaned. Overall, the cooking's the thing and this works better than anything I've ever had. Temperature control is very easy and accurate.",3,3
en_0861323,"Great gift

Bought as a gift for my friend he loves it. I kinda wanted to keep it for myself, but I already have one",3,3
en_0581120,"works great. there have been a few nights that it ...

works great. there have been a few nights that it has gone off before dawn but that was because there wasnt enough sun during the day.",4,4
en_0417329,"Pick the color with caution

Super easy to swap this on the Fitbit. However the color was not as expected. I ordered a purple and it’s more like grey. Also, it got dirty after wearing it one time so it looks really bad now. It like takes the color from clothes and jeans and stuff so be careful.",2,2
en_0273199,"great!

Was able to connect my laptop effortlessly to another monitor! Works perfectly! The cord is about 4' which is more than I needed. I love a product that works like it's supposed to without hassles! :)",4,4
en_0572709,"Too Loud

Works great but was too loud even on the softest setting for my installation. I'll be returning the product.",1,1
en_0607993,"Garbage you pay for.

Piece of garbage. Motor burned out on second use which is about a week after I received it. Threw out original packaging so I can't return product.",0,0
en_0187861,"Great case!

I really like this case! It’s super easy to get my cards out with the little pull tab and I have squeezed a little cash in too. The only negative and it’s not a huge deal is that it doesn’t lay flat kind of like a lopsided table which is only an issue when I’m using the calculator.",3,3
en_0122843,"Skimpy and cheap

Rhinestones only cover calves. There's only 5 on each leg. Super disappointed, man.",1,1
en_0088090,"Smaller than I expected

I should have carefully read the dimensions. Good for an easy carry sign",3,3
en_0143709,"Two Stars

They are both heavy for being a necklace",1,1
en_0019334,"Cute, but you can only wear them once

The rings look cute on but if you wear them for more than 30 minutes, your fingers will start to turn black underneath them.",0,0
en_0698304,"Review

I like the stainless steel makes it look nice, well packaged, the gloves are a nice touch, but I only used it once and tried to fry some fries however they came out soggy and not cooked. First I preheated and let the oil get warm for 30 minutes,then 45 minutes and lastly an hour. Did not work. Tried to contact the seller but no reply.",1,1
en_0266175,"Diet Change

Sadly..They didn't really help my daughter. Our pediatric doctor recommends a diet change before this product.",2,2
en_0582037,"This is very bad product

the product is randomly calling my contacts without me touching the phone and is blacking out. this is a big scam do not buy you will be very disappointed",0,0
en_0741484,"overpriced

they are no different than the cheap folders kids take to school",0,0
en_0347449,"Great guitar wireless solution.

I use this device on my acoustic electric guitar for jamming with other musicians and performances. Binds easily and quickly and sounds great. I ordered a second for my electric guitar. Excellent price.",4,4
en_0171685,"Fish won't eat it

My black Tetras will just not eat it, keep them hungry and still nothing. Will put it in their moth and spit out. Really wanted to like it to support smaller companies but not buying again.",0,0
en_0279561,"No product in the shipment

Hi, did open the envelope, and it was empty. Please issue a refund. Thank you",0,0
en_0573450,"Nice fanny pack, but smaller then expected

Good quality, but smaller than I expected.",2,2
en_0096601,"long long long in the waist fit

these are nice and the material is comfy, but the waistband comes up to my ribs. i have to fold them three times to get them to sit right. my guess is that they are patterned for very lean guys with very high waists.",2,2
en_0574995,"Fun and thought provoking

Great way to expand your photography and have fun doing so",4,4
en_0673648,"Broken capsules :(

When the bag arrived it was exactly that... a bag!! These pills are in capsules and a lot of them were broken and opened! The package should have been sent in a box not a bag!",1,1
en_0175151,"Put Conditioner in the Shampoo Bottles

I usually buy my shampoo ahead of time, so this order goes back to August. I ordered the Crew Moisturizing Shampoo. When I went to use it today, instead of shampoo in the bottle, there was conditioner inside the shampoo bottle. I looked at the bottle to make sure I oredered shampoo and the bottle showed it was shampoo. Since I ordered two bottles, I checked the other bottle and it, too, had conditioner in the shampoo bottle. Guess I'll be checking the inside of the shampoo bottles from now on when they arrive...",0,0
en_0852762,"It VERY heavy and the signal and sound are horrible!

This iPhone case is SOOOO Heavy! Plus it hard to hear out of or get signal.. I Do NOT like this case at all!!",0,0
en_0469130,"unexpected and incomplete ending

Good story, amazing acting, a lot of work... but lots of unnecessary scenes, too slow. When the movie is over, I felt like I wasted time watching after incomplete ending.",1,1
en_0771355,"I love makeup so much but have a hard time applying ...

I saw this reviewed on Instagram and decided to give it a try. I love makeup so much but have a hard time applying it. Not everyone’s a makeup artist lol. I’m glad I decided to buy it because it works so well that I don’t have to be embarrassed shopping at Sephora anymore 😅 The girls that work there have skills when it comes to putting on makeup.",4,4
en_0534827,"Zipper fell apart

I really didn't even use the zipper, one day it (zipper) had popped open (with the pull at the top). Tried to close the zipper and reopen/(get the teeth back together). The zipper pull fell apart (like it was made out of aluminum) it actually crumbled apart?? before that they were comfortable....",1,1
en_0681780,"Great for viking fans

My friend loved these",4,4
en_0126792,"Burns eyes!!

I’ve used other eyelash serums before without any issues. This burns my eyes. Had to throw it out and see if I can find the one I used to buy.",0,0
en_0086173,"Case is fine but clip breaks easy

After very limited use, the clip breaks on these. This was not used in a rugged manner but the belt clip just doesn't seem to last long.",2,2
en_0872806,"Got to fix that audio bump.

This thing feels nice and professional. Two gripes. 1. The hinge gets worn out and the case can't support the phone anymore, I give this a pass. No wallet phone case I've purchased held up for very long, it is an industry issue, not just this product. The audio buttons should have some sort of indent. I have pressed the wrong button far too many times. The plastic is flushed over both buttons so it is impossible by tactile feel to know which button you're about to press. at least if there was some sort of indent or external dent I'd know when I've crossed over to the other side. The overall texture of the products feels nice in the hand. I thought I'd hate the two magnet locking system but I find it more interesting and fun than the single reach lock. I also find it more elegant over time.",3,3
en_0099245,"Very Pretty!

These were beautiful on my French doors. There are so many I may have enough for next year also. Love them.",4,4
en_0791930,"Not great.

Just about the only nice thing about this set was the case. It seems study enough and would've been quite handy. I am returning this item. The flat ware was very cheaply made. The spoon is huge, more serving spoon than teaspoon. The forks tines were this and already bent upon receipt. The knife and chop stick were adequate.",1,1
en_0533616,"Nice quality

Nice quality and very absorbent. Wish I would have ordered a bigger size!",3,3
en_0586951,"Perfect for parties

Great quality. Easy to assemble. I was skeptical on how it would turn out but after quickly skimming the instructions the garland came out perfect. Every easy to put together",4,4
en_0418277,"Lights not intrusive or overwhelming (a good thing)

Product works fine and easy to setup and use. The lights were not overwhelming and disruptive in the dark",3,3
en_0254797,"bright night vision

The camera has very good daylight video like my old camera but this one has much better night vision! like daylight, my only complaint is the brightness is mostly in the center of the screen, could be a little wider.",3,3
en_0152351,".

The product didn’t come with batteries",2,2
