review_id,review_text,rating,rating_text,processed_text
en_0541151,"The hot tub works great,.

The hot tub works great,... money well spent, but don’t believe them when they tell you 2 day shipping, they guaranteed us 2 day shipping and we got it 7 days later via fedex",2,2,hot tub work great hot tub work great money well spent believe tell day shipping guaranteed u day shipping got day later via fedex
en_0332908,"Soft material but retain heat

Soft material and smooth to touch but HOT! This material is not cotton and it retains heat in night and makes you sweat. I am not a hot or sweaty person, but I hate theses sheets. Even with a light blanket and AC on, the sheets don’t breathe and make my legs sweat! We went back to only using 100% cotton sheets and are much happier and more comfortable!",0,0,soft material retain heat soft material smooth touch hot material cotton retains heat night make sweat hot sweaty person hate thesis sheet even light blanket ac sheet breathe make leg sweat went back using cotton sheet much happier comfortable
en_0247285,"Four stars

Bought the 9oz bottles once then reordered to get more but received 4oz instead. Waiting on replacement. This is the first time is YEARS that I have ever received the wrong product so will still give four stars.",3,3,four star bought oz bottle reordered get received oz instead waiting replacement first time year ever received wrong product still give four star
en_0514459,"My fish did not respond well

I should I listened to the Review if it isn’t pink colored. Mine was clear. I didn’t even use much My Fish we’re belly up, laying on the bottom Will not use this product ever again",0,0,fish respond well listened review pink colored mine clear even use much fish belly laying bottom use product ever
en_0912770,"Two Stars

they broke in the first day",1,1,two star broke first day
en_0858861,"Good quality keyboard

The keyboard extremely easily and has a nice touch. It’s so easy to connect. This is great case and keyboard combination. Typing on the keyboard is good solid feel to the keys, good spacing. It looks cool and easy to use. It also has a holder for an Apple pen. Protection and convenience in one package. don’t have to worry about losing it!",3,3,good quality keyboard keyboard extremely easily nice touch easy connect great case keyboard combination typing keyboard good solid feel key good spacing look cool easy use also holder apple pen protection convenience one package worry losing
en_0514883,"Perfect

Lightweight and good size",4,4,perfect lightweight good size
en_0830318,"That's not what I expected

the hood is small the jacket does not protect when there is wind and the pockets are not so deep",1,1,expected hood small jacket protect wind pocket deep
en_0066184,"So disappointed - Less than 90 Days to break

It took less than 90 days for 1 side to stop working and I am beyond disappointed. The volume and battery life are the best I've ever experienced but to only be able to use one side has me enraged. I give it another month before both sides stop working.",1,1,disappointed less day break took less day side stop working beyond disappointed volume battery life best ever experienced able use one side enraged give another month side stop working
en_0844664,"Alright

Elastic is too tight.",2,2,alright elastic tight
en_0098780,"Careful washing!!

I really like this sweatshirt. It fits well and is very soft. I’ve had it for a few months and always wash and try it on normal cycles with no problems. Until I accidentally wash and dried it inside out. The lettering fused together and rips when I try to separate it. So after a few wears it’s completely ruined. 😔 I’m so bummed.",1,1,careful washing really like sweatshirt fit well soft month always wash try normal cycle problem accidentally wash dried inside lettering fused together rip try separate wear completely ruined bummed
en_0420718,"Cannot download

Cannot download update. This is the second time this has happened to me. I lost credits in my account both times. Goodbye Cookie Jam.",0,0,cannot download cannot download update second time happened lost credit account time goodbye cookie jam
en_0365164,"Very crafty and imaginary

My kids can stay on this toy for hours. Very crafty and imaginary.",3,3,crafty imaginary kid stay toy hour crafty imaginary
en_0995330,"Flimsy and not exactly kid friendly

I didn’t expect this to be solid wood but as soon as any material other than cloth comes in contact it scratches/dents. My little dude is an animal but He was literally able to just grab the brackets for the hinges, pull, and they come right off- screws and all. Handle hole covers don’t stay on either- pop right off. Wish I hadn’t wasted the money.",2,2,flimsy exactly kid friendly expect solid wood soon material cloth come contact scratch dent little dude animal literally able grab bracket hinge pull come right screw handle hole cover stay either pop right wish wasted money
en_0785113,"Cheap price, you get what ya pay for.

Used it first in the dishwasher, residue of detergent covered the hat. Used in the washing machine, got my Blues hat clean. Warped the plastic just a little bit. Good for the money, think I’ll get at least two more uses out of the deal.",3,3,cheap price get ya pay used first dishwasher residue detergent covered hat used washing machine got blue hat clean warped plastic little bit good money think get least two us deal
en_0074441,"These have worked great to help reduce some of the pain from my ...

These have worked great to help reduce some of the pain from my plantar faciatis. I wear the compression socks with workout shoes, but wear these with sandals or around the house barefoot.",4,4,worked great help reduce pain worked great help reduce pain plantar faciatis wear compression sock workout shoe wear sandal around house barefoot
en_0202513,"Small

Cute color. Cut is very small",1,1,small cute color cut small
en_0711768,"This is the stiff stuff!

This is great for sewing! It's the stiff horsehair braid.",4,4,stiff stuff great sewing stiff horsehair braid
en_0669605,"Two Stars

Parts missing needed to return - return was handled quickly without hassle .",1,1,two star part missing needed return return handled quickly without hassle
en_0903457,"LOVE this bathing suit top

LOVE this bathing suit top, it fit perfectly, and slimming too! The fabric is much nicer than expected, and the straps are of good quality. I definitely recommend and would buy again.",4,4,love bathing suit top love bathing suit top fit perfectly slimming fabric much nicer expected strap good quality definitely recommend would buy
en_0439312,"3 out of the 4 didn’t work

Three out of four of the bulbs didn’t work. I tested each bulb in a working fixture so I am confident they shipped me defective bulbs. I am glad Amazon is so easy to work with on returns.",0,0,work three four bulb work tested bulb working fixture confident shipped defective bulb glad amazon easy work return
en_0690262,"Missing parts

If I could put zero stars I would. Received the feeder, opened it, and it's missing the digital feeder. So instead of setting up my feeder, we have a bucket on legs that is worthless. Didn't expect an amazing feeder for the price but would at least like all the pieces I paid for.",0,0,missing part could put zero star would received feeder opened missing digital feeder instead setting feeder bucket leg worthless expect amazing feeder price would least like piece paid
en_0492762,"Very good for the money

Easily assembles, sturdy arm rests, very cushy cushions, better quality than I was expecting for the price.",3,3,good money easily assembles sturdy arm rest cushy cushion better quality expecting price
en_0479311,"Horrible

Not sure why people like this product. It's stiff and dries out quickly. It was to replace my old small cotton towel that I keep damp and draped around my neck in between golf shots. Worst product I've ordered in a long time. Will probably be throwing it away.",0,0,horrible sure people like product stiff dry quickly replace old small cotton towel keep damp draped around neck golf shot worst product ordered long time probably throwing away
en_0842802,"His

Husband wears with his jeans when not working. He hasn’t complained. Didn’t notice any bad odor when removing for laundry (yes I have one of those that leaves them on) which was posted in another review.",3,3,husband wear jean working complained notice bad odor removing laundry yes one leaf posted another review
en_0288816,"Only 2 corners could magnetize to the fridge

warped, this board would not lay flat. The opposite corners would touch, but the adjoining corners wouldn't. It was terible",0,0,corner could magnetize fridge warped board would lay flat opposite corner would touch adjoining corner terible
en_0345143,"Broken

Order arrived broken and cannot be returned. Very disappointed. Will not purchase from this seller again.",0,0,broken order arrived broken cannot returned disappointed purchase seller
en_0063423,"Great quality, look and price!

Works as expected! Great quality, look and price!",4,4,great quality look price work expected great quality look price
en_0648537,"Easy to install

We desperately needed this filter because of our hard water. Easy to install. Don't get so excited that you forget to put your own shower head back on like my husband did. Haha. Comes with extra pieces of everything which is really nice.",4,4,easy install desperately needed filter hard water easy install get excited forget put shower head back like husband haha come extra piece everything really nice
en_0749420,"Great tooth brush

Great tooth brush, works great.. great value..",4,4,great tooth brush great tooth brush work great great value
en_0998595,"Big head?

Not sure if these run small or if my head is just too big? I ended up giving it away to my little cousin. I really liked the hat. It’s so soft inside BUT it would not stay on my head.",2,2,big head sure run small head big ended giving away little cousin really liked hat soft inside would stay head
en_0910030,"Thick socks

These are very thick and make shoes tight if not use to this thickness. But super soft and comfy otherwise.",2,2,thick sock thick make shoe tight use thickness super soft comfy otherwise
en_0124640,"Broken after three uses!

I really enjoyed this water bottle. I got it for vacation and used it the whole time..however the lid was also broken the entire time. The lid has a screw portion built in to the cap to seal the lid, and the glue broke on it after unscrewing it for the third time. Very disappointing. This was supposed to be a high quality product. Only rated 2 stars because I do love the water bottle even though it broke faster than my bottle from Dollar Tree.",1,1,broken three us really enjoyed water bottle got vacation used whole time however lid also broken entire time lid screw portion built cap seal lid glue broke unscrewing third time disappointing supposed high quality product rated star love water bottle even though broke faster bottle dollar tree
en_0536042,"Need a lot of room between frame and body of truck.

Do not buy if you have a Toyota Tundra no room to mount. There is nothing easy about mounting this unit when there is no room on your frame rail. Trying to get tech support I was on the phone for a half an hour waiting so I hung up. Broke the cheap plastic air filter fitting during install. Called tech support again and they are sending me a new air filter which is nice. Total disappointment with the mounting bracket very large and bulky you need a lot of room between the frame rail and body of you truck which I do not have. Oh yeah and I had to take of my tube step off in order to mount a drill holes in frame. EZ-mount my ass.",1,1,need lot room frame body truck buy toyota tundra room mount nothing easy mounting unit room frame rail trying get tech support phone half hour waiting hung broke cheap plastic air filter fitting install called tech support sending new air filter nice total disappointment mounting bracket large bulky need lot room frame rail body truck oh yeah take tube step order mount drill hole frame ez mount as
en_0150376,"Moto Z3 does not rapid charge.

The charger works, it just doesn't rapid charge my Moto Z3.",1,1,moto z rapid charge charger work rapid charge moto z
en_0661399,"Dog not using : (

My dog doesnt get it...not using. How can i get him to?",1,1,dog using dog doesnt get using get
en_0861721,"Perfect gift!

Giving this out as a gift for someone who loves food. I really think she will enjoy using this product!",3,3,perfect gift giving gift someone love food really think enjoy using product
en_0853495,"4 Stars

It worked pretty well. I didn't see a ton of difference at first but in combination with a tablet featuring bleach it finally got rid of most of the disgusting gunk in my toilet. It still isn't clean enough to eat out of but it's much better.",3,3,star worked pretty well see ton difference first combination tablet featuring bleach finally got rid disgusting gunk toilet still clean enough eat much better
en_0631933,"Disappointed

They didnt last long",1,1,disappointed didnt last long
en_0477371,"Perfect

Exactly what I needed!",4,4,perfect exactly needed
en_0675250,"Portable kit

Bought such a kit for the first time. All the products feel strong and durable to use. The adjustable buckles made me easily install the bondage. It’s a portable kit!",4,4,portable kit bought kit first time product feel strong durable use adjustable buckle made easily install bondage portable kit
en_0634225,"Doesn't always fast charge

Does the trick but it doesn't always fast charge. Sometimes I have to remove it from the phone and replug several times to get it to pick up on the fast charge.",2,2,always fast charge trick always fast charge sometimes remove phone replug several time get pick fast charge
en_0450596,"Great patch

I like this patch very much. My friend is a private pilot and I am going to see it on to his jacket",4,4,great patch like patch much friend private pilot going see jacket
en_0070022,"As far as their service its great. My first product came damaged and they sent ...

Product is ok! Not much of a difference. As far as their service its great. My first product came damaged and they sent me another one free of charge.",2,2,far service great first product came damaged sent product ok much difference far service great first product came damaged sent another one free charge
en_0796905,"Interesting must watch movie!

Not giving up the ending. A must wast movie.",4,4,interesting must watch movie giving ending must wast movie
en_0708762,"Nice for the price.

The pillow material is a little rougher than expected. I used these as throw pillows and stuffed them , instead of as covers (my pillows were too large to fit). They have held up well and look nice.",3,3,nice price pillow material little rougher expected used throw pillow stuffed instead cover pillow large fit held well look nice
en_0606344,"Cap Should be sealed

Packaging was terrible !!! No box and the cap was off . Not sure if I should use",1,1,cap sealed packaging terrible box cap sure use
en_0936582,"Damaged poor packing

The picture quality is good. They both arrived with a cracked screen. I was baffled how poorly they are packed especially being glass. I requested a return to find out I can’t get ups pick up but have to take it to a store to return? This angers me because I ordered online to save time. Now I get to spend time and money to return a damaged item. Disappointed",1,1,damaged poor packing picture quality good arrived cracked screen baffled poorly packed especially glass requested return find get ups pick take store return anger ordered online save time get spend time money return damaged item disappointed
en_0849469,"Cute & comfy. Runs a little big

These are great slippers for the price. They are comfy and cozy but a little wide and stretch out fast. I got an 8 and an usually a 9 in most shoes. Already slipping off me feet a bit.",4,4,cute comfy run little big great slipper price comfy cozy little wide stretch fast got usually shoe already slipping foot bit
en_0590874,"Not sure

Good source of protein, but high in sodium. It raised my blood pressure.",2,2,sure good source protein high sodium raised blood pressure
en_0350488,"Return

The straps broke the first time we used one so we will be sending them back sorry!",1,1,return strap broke first time used one sending back sorry
en_0475904,"Not as represented.

Product was suede leather which I did not expect and did not like.",0,0,represented product suede leather expect like
en_0086752,"Meh

Meh, not a fan of the “I”, “me” ness of the daily devotions",1,1,meh meh fan ness daily devotion
en_0755913,"Good product

Works well. Slides just a little",2,2,good product work well slide little
en_0538144,"water tastes good

works, fits, arrived on time, whats not to like.",3,3,water taste good work fit arrived time whats like
en_0064972,"Worst after market product I've ever seen.

Typically, I read reviews before ordering but neglected to do so with this purchase. They wouldn't fit correctly on my 16"" OEM rims.",0,0,worst market product ever seen typically read review ordering neglected purchase fit correctly oem rim
en_0737359,"I received nothing !

I never received it / it was empty box I received ❗️",0,0,received nothing never received empty box received
en_0588435,"One Star

Smelled like mothballs and amonia.",0,0,one star smelled like mothball amonia
en_0699601,"Got a refund now have to pay extra to replace

Liked the band, but within the 1st week a button fell off it. So I did the return. Because I bought it as a lightning deal,I now have to pay extra to replace a defective band. Not cool. Especially since I also paid more to buy another band of the same type for my wife I liked it so much.",1,1,got refund pay extra replace liked band within st week button fell return bought lightning deal pay extra replace defective band cool especially since also paid buy another band type wife liked much
en_0204224,"Confusing to put together

These were really confusing to put together. Had several people trying to help me and I didn’t bring the instructions with me while I was in Scotland. No one could figure it out. I actually just threw them away .",1,1,confusing put together really confusing put together several people trying help bring instruction scotland one could figure actually threw away
en_0168444,"Poor connection

Must be loose wire because you can't set it down without losing the signal",0,0,poor connection must loose wire set without losing signal
en_0012234,"Did next to nothing for me.

Did next to nothing for me. Two stars for freshness and acceptable taste.",1,1,next nothing next nothing two star freshness acceptable taste
en_0747704,"Don’t buy if you’ll be using in rain, snow, sleet, etc.

Don’t buy this product if you’ll be driving you car in any kind of wet weather. For starters, the keychain remote NEVER worked from day one. They sent me a replacement, it worked for a week or so, but you had to be within at most 10ft of the control box for the keychain to work the lights. Than, with the expansion kit I bought for my grill, one of the splitters didn’t work. Ended up having a replacement sent out to me, worked well for a month or so, now I’m having trouble with the splitter again. Now,(yes, there’s more) the main light under the driver side just suddenly went out. After not driving the car for almost a week. Not sure how that happens. Personally, I feel as if the connectors aren’t water proof. Even if you do tape them up. Not truly plug & play. Take your money elsewhere. I wouldn’t be so upset if I cheaped out and got a cheap underglow kit. But this was supposed to be top of the line, turns out, it’s not. Save your money.",0,0,buy using rain snow sleet etc buy product driving car kind wet weather starter keychain remote never worked day one sent replacement worked week within ft control box keychain work light expansion kit bought grill one splitter work ended replacement sent worked well month trouble splitter yes main light driver side suddenly went driving car almost week sure happens personally feel connector water proof even tape truly plug play take money elsewhere upset cheaped got cheap underglow kit supposed top line turn save money
en_0021473,"Good airflow from the fan. Need USB power supply.

The fan seems well built and the long USB cable made it easy to plug in to my vehicles available USB port. The fan itself does heaven impressive air flow coming from it when on the highest setting. If you have someone that likes a gentle air flow but not necessarily cold AC or if your vehicle doesn't have dual climate this may be an excellent item to help get someone some added comfort in the car. I was a bit disappointed it didn't have its own rechargeable battery but understand this is for safety reasons as some of those batteries can overheat so given that restriction this seem like a very good product if you wanted simply an added fan to your vehicle.",3,3,good airflow fan need usb power supply fan seems well built long usb cable made easy plug vehicle available usb port fan heaven impressive air flow coming highest setting someone like gentle air flow necessarily cold ac vehicle dual climate may excellent item help get someone added comfort car bit disappointed rechargeable battery understand safety reason battery overheat given restriction seem like good product wanted simply added fan vehicle
en_0114333,"Did not fit the way the old version did, do not like this product

Just tried the new version of this product last night and could not even get it to fit my toddler. He fits fine in the old size 6 Huggies overnight and is a 6 in all other brands. I hope they switch back to their old version- looking for a new overnight diaper in the meantime.",0,0,fit way old version like product tried new version product last night could even get fit toddler fit fine old size huggies overnight brand hope switch back old version looking new overnight diaper meantime
en_0292199,"Unhappy

Was bought refurbished but the condition is poor w broken peices was told like new condition far from....very disappointed",0,0,unhappy bought refurbished condition poor w broken peices told like new condition far disappointed
en_0097855,"Sloppy glue job

The glue inside the mask is sticky and messy. Gets all over your kids face.",1,1,sloppy glue job glue inside mask sticky messy get kid face
en_0401632,"Did the job

I needed new tubing to use some old tabs in a new installation. It fit the bill, I just wish I could have bought a shorter length.",3,3,job needed new tubing use old tab new installation fit bill wish could bought shorter length
en_0599518,"Very disappointing

Isn’t what I expect, I ordered a black, came in as a silver! Sucks because we were already waiting long enough to get it, only to be disappointed more to receive something we didn’t even choose!",0,0,disappointing expect ordered black came silver suck already waiting long enough get disappointed receive something even choose
en_0358906,"Not a perfect fit for LG Phoenix 3

The case is about 1/2"" too wide and 1/4"" to deep to fit the LG Phoenix 3 phone snugly. That said, nicely built case that protects the phone well and is comfortable on your belt when hanging vertically. Have had cases that were not comfortable but this one is pretty good.",2,2,perfect fit lg phoenix case wide deep fit lg phoenix phone snugly said nicely built case protects phone well comfortable belt hanging vertically case comfortable one pretty good
en_0061669,"Value for the money

This Fitbit replacement band is better than the original. My original band disintegrated in less than a year even with daily cleanings. For the cost of single Fitbit OEM replacement band, very good price,",4,4,value money fitbit replacement band better original original band disintegrated less year even daily cleaning cost single fitbit oem replacement band good price
en_0953509,"I really like these. I did have an issue getting them ...

I really like these. I did have an issue getting them to work, I think that was just me, however. Once I figured it out, so far, they work fine. I left them in a sunny place for a day or so, to get enough solar power. So far they are working great. We have one at our back door, so we can see to get inside the house. I enjoy these lights. Does exactly as stated. How long they well last, not sure, but for now no issues.",3,3,really like issue getting really like issue getting work think however figured far work fine left sunny place day get enough solar power far working great one back door see get inside house enjoy light exactly stated long well last sure issue
en_0701094,"It's just ok

I love thriller and mystery books. And this story started really promising. But that lasted only until about 30% into the book when the killer and his secret were revealed. After that the book was about a guy killing bunch of people and police trying to catch him. Very predictable and quite violent. The main character, Alex Madison, was not very likeable either.",2,2,ok love thriller mystery book story started really promising lasted book killer secret revealed book guy killing bunch people police trying catch predictable quite violent main character alex madison likeable either
en_0829601,"Doesn't leave my hands feeling soft

I love this brand. My hands get dry and my skin is sensitive. But for some reason this cream leaves my hands feeling rough. I won't buy again",3,3,leave hand feeling soft love brand hand get dry skin sensitive reason cream leaf hand feeling rough buy
en_0776416,"Low quality plastic

Made very cheaply. Cord is way too short. Power switch not easily accessible........",1,1,low quality plastic made cheaply cord way short power switch easily accessible
en_0050312,"Great investment

Great product, I love it, very convenient and comfortable",4,4,great investment great product love convenient comfortable
en_0576593,"Two Stars

This mask smells good and feel nice on lips but nothing change..Just waste of money..",1,1,two star mask smell good feel nice lip nothing change waste money
en_0690054,"Ankle bracelet.

My daughter liked it very much except that she’ll have to take off in the pool. Saltwater pool.",3,3,ankle bracelet daughter liked much except take pool saltwater pool
en_0839155,"Nice, but hard to feed

Hard to get the buckle thru belt loops. Had to remove the buckle to feed the belt.",2,2,nice hard feed hard get buckle thru belt loop remove buckle feed belt
en_0402791,"Great book write by the writer about credit repair

Great book write by the writer about credit repair . Good information in book about matter rule etc. So I recommended to all of my friends to read this book …",3,3,great book write writer credit repair great book write writer credit repair good information book matter rule etc recommended friend read book
en_0851997,"Wonderful

I have one always near and it works very good",4,4,wonderful one always near work good
en_0158911,"Very disappointing

The phone looked great and had no visible damage. My so was so excited to get this after having saved for MONTHS to purchase it. Imagine his devastation when it stopped working after less than two weeks. This was such a disappointing transaction. but kudos to Amazon for promptly handling it!",0,0,disappointing phone looked great visible damage excited get saved month purchase imagine devastation stopped working less two week disappointing transaction kudos amazon promptly handling
en_0677001,"looks nice, feels very generic

looks nice, feels very generic. doesn't seem like leather either. difficult to take photos because the case/cover gets in the way and you need to hold it down.",1,1,look nice feel generic look nice feel generic seem like leather either difficult take photo case cover get way need hold
en_0716341,"Confused

I'm so confused with this story. What was the point and plot? First why don't Landon hire a private investigator or why didn't Jeremy suggest using scorpion? Why Landon take Melody to that sex club and allow Jeremy to watch them have sex. What was the point? I understand that it was Melody's fantasy, but its just a fantasy. So had Melody said she wanted to have sex with another man, would Landon have fulfilled that fantasy as well. Just a dumb storyline, thank God it was only .99",1,1,confused confused story point plot first landon hire private investigator jeremy suggest using scorpion landon take melody sex club allow jeremy watch sex point understand melody fantasy fantasy melody said wanted sex another man would landon fulfilled fantasy well dumb storyline thank god
en_0549793,"Excellent product if you are stuck in bed or even want to watch tv and eat dinner!

With recent back issues, I was forced to spend most of my days in bed. I am a crafter and frankly was going crazy not being able to do any crafts while in bed. This lap desk saved the day! I can even fit my weaving loom on it and have eaten my dinner on it. Great value, heavy duty and decent quality assembly. Definitely happy with this purchase!",4,4,excellent product stuck bed even want watch tv eat dinner recent back issue forced spend day bed crafter frankly going crazy able craft bed lap desk saved day even fit weaving loom eaten dinner great value heavy duty decent quality assembly definitely happy purchase
en_0890312,"Charming at Moments, Slow at Others

So, I found this novel a bit long and slow. I'm all for coming-of-age novels, and this one had some delightful moments--including the narrator. I enjoyed his POV quite a bit. But at times it felt like the story was just going on and on and on and not really going anywhere. I did enjoy the setting, the small town, and the quirky folks who lived there.",2,2,charming moment slow others found novel bit long slow coming age novel one delightful moment including narrator enjoyed pov quite bit time felt like story going really going anywhere enjoy setting small town quirky folk lived
en_0751308,"Comfortable shirt

Nice fit. Very comfortable! My 22 yr old daughter told me it was cute.",2,2,comfortable shirt nice fit comfortable yr old daughter told cute
en_0824866,"Pretty nice

I like that these are significantly brighter than other LED candles I own, and the remote works well. Unfortunately one of my candles had a defective battery plate, and I had to tape it down to use that candle.",3,3,pretty nice like significantly brighter led candle remote work well unfortunately one candle defective battery plate tape use candle
en_0434629,"Great product

Comes in a neat package. Easy to install! Does the job in keeping my toddler out of the cabinets.",4,4,great product come neat package easy install job keeping toddler cabinet
en_0513955,"No analysis or consultation provided

We sent in our kit and have not received a response with lab analysis or a consultation. There is no customer service number provided.",0,0,analysis consultation provided sent kit received response lab analysis consultation customer service number provided
en_0555949,"A neccesity

Helmets are needed in ALL families. I bought this one for my daughter, who is a grandmother of 12 grandchildren who gather at her house. She has a child friendly back yard and cement pad, with all kinds of things to ride and play on",4,4,neccesity helmet needed family bought one daughter grandmother grandchild gather house child friendly back yard cement pad kind thing ride play
en_0523720,"Three Stars

I don't remember purchasing this.",2,2,three star remember purchasing
en_0424470,"Disappointed in some ways

I didn’t get the color I order, also they smelled strong like cigarettes. I don’t smoke and I am very allergic to the smell. I’m hoping airing them out will help with the horrible smell",2,2,disappointed way get color order also smelled strong like cigarette smoke allergic smell hoping airing help horrible smell
en_0884777,"Easy to chop

It is very easy to chop onions, tomatoes and other veggies.",4,4,easy chop easy chop onion tomato veggie
en_0720684,"Good product good price.

Product is as was described.",4,4,good product good price product described
en_0860117,"it is just ok, the graphics are Really Big ...

it is just ok, the graphics are Really Big, thought it would be in just the corner and the blanket was just so so quality",2,2,ok graphic really big ok graphic really big thought would corner blanket quality
en_0952547,"great movie but remastering falls short

This is a great film but Criterion didn't do so well on the remastering. The focus could be sharper and the contrast could have been much better. Disappointing.",2,2,great movie remastering fall short great film criterion well remastering focus could sharper contrast could much better disappointing
en_0522674,"Not Great Quality but didnt make a Mess.

Broke very easily. But was true to the no mess part!",1,1,great quality didnt make mess broke easily true mess part
en_0353331,"Appears used

The hair of elmo appeared to be ripped in numerous places, as if something got snagged. I had to literally trim Elmo before giving it to my child.",1,1,appears used hair elmo appeared ripped numerous place something got snagged literally trim elmo giving child
en_0986144,"Great buy.

Looks nice, sturdy, easy to put together.",4,4,great buy look nice sturdy easy put together
en_0137821,"One time use

Covers you nicely but material is so thin, one time use only.",2,2,one time use cover nicely material thin one time use
en_0649800,"Good screen.

Good screen. Nice screen protector. Easy to install and working perfectly so far ... EDIT: a few days after install I noticed the screen was splintering on the edge and a small crack running across the corner. Have not dropped or hit the phone on anything and have the protective cover on. Emailed company, no reply after a week.",1,1,good screen good screen nice screen protector easy install working perfectly far edit day install noticed screen splintering edge small crack running across corner dropped hit phone anything protective cover emailed company reply week
en_0845917,"Not as shown in pic

Did not look like pic",0,0,shown pic look like pic
en_0620293,"Good Value for Brazil Nuts

I am greatly impressed with the fact these are processed in a facility with only tree nuts. Aside from that, the taste is very good and the volume is a great value for the price. My only criticism would be the initial bag seal on one of the bags I ordered. It wasn't sealed, and that is upsetting. The other bag was sealed, so I can assume it is likely a manufacturing issue. In the future please ensure these bags are sealed!!",3,3,good value brazil nut greatly impressed fact processed facility tree nut aside taste good volume great value price criticism would initial bag seal one bag ordered sealed upsetting bag sealed assume likely manufacturing issue future please ensure bag sealed
en_0316457,"Flimsy - cut outs on the sides (and thin material) make it difficult for them to hold paper securely

These folders are flimsy. Since they expand to two inches you would think they would be made of more substantial material. They are ok for up to (maybe) 25 pages, but they do not easily hold the amount of paper you would expect them to. Notice in the picture that the folders have trouble standing up. I don’t expect them to stand up by themselves, but they should sit more easily on the shelf than they do. The blue folder on the far right is much better made - wish I remembered where I got it!",1,1,flimsy cut out side thin material make difficult hold paper securely folder flimsy since expand two inch would think would made substantial material ok maybe page easily hold amount paper would expect notice picture folder trouble standing expect stand sit easily shelf blue folder far right much better made wish remembered got
en_0575735,"2 Faulty lights out of the 4

I bought a set of 4 with a plan to buy 8 more for my pool area. When I got the lights, I let them charge for 2 days under Florida sun. I installed the lights by the pool with same sun exposure. I turned all for lights on using mode 2 (Dim + motion). The first night all 4 lights came on and they looked beautiful. However, two of the lights went out after ½ an hour in Dim mode (no motion was applied), while the other 2 stayed on in Dim mode for about 4 hours. I changed the location of the two lights, let them charge and the same thing happened. Now after 3 nights, I feel that the two faulty lights have an issue. Now I put the purchase of the additional 8 on hold pending the resolution of the issue",1,1,faulty light bought set plan buy pool area got light let charge day florida sun installed light pool sun exposure turned light using mode dim motion first night light came looked beautiful however two light went hour dim mode motion applied stayed dim mode hour changed location two light let charge thing happened night feel two faulty light issue put purchase additional hold pending resolution issue
en_0115357,"Wahoo!

What a good book! Kept me glued to my kindle!!!",4,4,wahoo good book kept glued kindle
en_0657150,"Price but great quality

While it is pricey, it’s the highest quality and folds Nicely for storage. Perfect vehicle Fit.",4,4,price great quality pricey highest quality fold nicely storage perfect vehicle fit
en_0623824,"Excellent essential oils!!!

This is the second bottle I've purchased from this brand. The first was in a box set of 8 different scents. We went through the peppermint very fast as it was our favorite one. I've been using it in both our diffuser and our humidifier. It brings such a relaxing and fresh scent into our rooms and I swear it helps so much with coughs and colds. When buying essential oils, I'm extremely picky, so I'll only be purchasing this brand from now on. Just 2 or 3 drops is more than enough. The eucalyptus is my other favorite from this brand as well. You can even throw it in the bathtub for the kiddos when they are sick or place a single drop on the bottoms of their feet at bedtime. I can't say enough about Art Naturals. They've definitely got me hooked!",4,4,excellent essential oil second bottle purchased brand first box set different scent went peppermint fast favorite one using diffuser humidifier brings relaxing fresh scent room swear help much cough cold buying essential oil extremely picky purchasing brand drop enough eucalyptus favorite brand well even throw bathtub kiddos sick place single drop bottom foot bedtime say enough art natural definitely got hooked
en_0016425,"Perfect. Huge and great quality

Gorgeous. Wow. Perfect. Huge and great quality",4,4,perfect huge great quality gorgeous wow perfect huge great quality
en_0696495,"not too great

gave 3 stars because it is a protective and sturdy case, but it is nearly impossible to get off your phone.. i almost broke my phone trying to get the case off.",2,2,great gave star protective sturdy case nearly impossible get phone almost broke phone trying get case
en_0454930,"NOT PORTABLE

The item is not portable but requires 120V power.",0,0,portable item portable requires v power
en_0111077,"Charger stops charging momentarily every few minutes for a while ...

Charger stops charging momentarily every few minutes for a while, making the phone ding to indicate it is charging when it starts again. Wife and I are both using these, on iphone 8's. It is seriously impacting out sleep if we don't turn our ringers off.",1,1,charger stop charging momentarily every minute charger stop charging momentarily every minute making phone ding indicate charging start wife using iphone seriously impacting sleep turn ringer
en_0466724,"Not horrible, but the screws are horrible and the unit sits too recessed

Not a horrible unit, installs with some effort and looks ok. But the mounts are setup so that the unit sits far too recessed for my taste. Additionally, the included screws for the head unit required a great deal of effort to use with my Pioneer unit. Again, not a horrible unit, but definitely room for improvement.",2,2,horrible screw horrible unit sits recessed horrible unit installs effort look ok mount setup unit sits far recessed taste additionally included screw head unit required great deal effort use pioneer unit horrible unit definitely room improvement
en_0347804,"Five Stars

Exactly what I wanted",4,4,five star exactly wanted
en_0910326,"My toddler doesn't like this, the buttons are hard to push and ...

My toddler doesn't like this, the buttons are hard to push and its difficult to figure out how to use it",1,1,toddler like button hard push toddler like button hard push difficult figure use
en_0530384,"Uplifting and compelling

I found the authors' analysis to be compelling and well reasoned. I found the message to be uplifting - it gives additional meaning to our mission on earth. I think this is one of the more important books for people of faith as well as of no faith to read.",4,4,uplifting compelling found author analysis compelling well reasoned found message uplifting give additional meaning mission earth think one important book people faith well faith read
